id,node0,x_0,y_0,z_0,node1,x_1,y_1,z_1,bus,tram,track,streetType
132102, 132113, 1757.891, 1341.155, 5.900, 132108, 1758.204, 1339.179, 5.900,false,false,true,,
132101, 151351, 1755.389, 1356.958, 5.900, 132113, 1757.891, 1341.155, 5.900,false,false,true,,
132099, 151352, 1755.076, 1358.933, 5.900, 151351, 1755.389, 1356.958, 5.900,false,false,true,,
132093, 151352, 1755.076, 1358.933, 5.900, 120269, 1754.763, 1360.908, 5.900,false,false,true,,
132076, 120269, 1754.763, 1360.908, 5.900, 93669, 1752.260, 1376.711, 5.900,false,false,true,,
132075, 93669, 1752.260, 1376.711, 5.900, 145988, 1751.947, 1378.687, 5.900,false,false,true,,
132073, 94565, 1751.634, 1380.662, 5.900, 145988, 1751.947, 1378.687, 5.900,false,false,true,,
131952, 121548, 1749.131, 1396.465, 5.900, 94565, 1751.634, 1380.662, 5.900,false,false,true,,
131951, 132105, 1748.818, 1398.441, 5.900, 121548, 1749.131, 1396.465, 5.900,false,false,true,,
131950, 132105, 1748.818, 1398.441, 5.900, 144537, 1748.505, 1400.416, 5.900,false,false,true,,
129268, 126387, 1780.542, 1382.286, 5.832, 35765, 1785.828, 1345.854, 5.768,false,false,true,,
126006, 152179, 1670.238, 1396.096, 6.235, 152178, 1669.946, 1398.074, 6.235,false,false,true,,
113806, 100115, 1785.495, 1382.970, 5.832, 35765, 1785.828, 1345.854, 5.768,false,false,true,,
97009, 152217, 1665.582, 1393.388, 6.235, 152218, 1667.914, 1377.559, 6.235,false,false,true,,
92801, 152216, 1665.291, 1395.367, 6.235, 152215, 1665.000, 1397.345, 6.235,false,false,true,,
88477, 120791, 1787.385, 1319.897, 5.656, 102217, 1786.886, 1338.964, 5.743,false,false,true,,
80250, 137535, 1678.233, 1290.357, 4.202, 156058, 1684.852, 1262.579, 4.739,false,false,true,,
77425, 87036, 1671.614, 1318.136, 4.753, 137535, 1678.233, 1290.357, 4.202,false,false,true,,
68611, 126364, 1788.034, 1300.810, 5.544, 120791, 1787.385, 1319.897, 5.656,false,false,true,,
64385, 127558, 1676.560, 1318.864, 4.753, 137535, 1678.233, 1290.357, 4.202,false,false,true,,
58058, 152256, 1663.259, 1374.852, 6.235, 87036, 1671.614, 1318.136, 4.753,false,false,true,,
38533, 152182, 1673.152, 1376.309, 6.235, 89978, 1674.070, 1335.774, 5.411,false,false,true,,
38051, 97231, 1781.944, 1338.199, 5.743, 120791, 1787.385, 1319.897, 5.656,false,false,true,,
129920, 120597, 1713.290, 1392.029, 4.729, 109061, 1728.089, 1298.329, 4.253,false,false,false,standard/country_medium_new.lua,
152446, 152407, 1652.749, 1514.814, 6.235, 152408, 1653.041, 1512.836, 6.235,false,false,true,,
152444, 152407, 1652.749, 1514.814, 6.235, 152405, 1652.458, 1516.793, 6.235,false,false,true,,
152442, 152405, 1652.458, 1516.793, 6.235, 152258, 1650.126, 1532.622, 6.235,false,false,true,,
152441, 152258, 1650.126, 1532.622, 6.235, 151899, 1649.835, 1534.601, 6.235,false,false,true,,
152440, 152435, 1649.543, 1536.579, 6.235, 151899, 1649.835, 1534.601, 6.235,false,false,true,,
152159, 152209, 1659.170, 1436.918, 6.235, 152208, 1656.838, 1452.748, 6.235,false,false,true,,
152153, 152205, 1653.924, 1472.534, 6.235, 152206, 1656.255, 1456.705, 6.235,false,false,true,,
152147, 152235, 1642.856, 1513.357, 6.235, 152234, 1642.565, 1515.336, 6.235,false,false,true,,
152145, 152414, 1658.579, 1475.241, 6.235, 152413, 1658.287, 1477.220, 6.235,false,false,true,,
152137, 152409, 1655.373, 1497.007, 6.235, 152410, 1655.664, 1495.028, 6.235,false,false,true,,
152131, 152169, 1661.202, 1457.434, 6.235, 152170, 1661.493, 1455.455, 6.235,false,false,true,,
152102, 152214, 1662.668, 1413.175, 6.235, 152213, 1662.376, 1415.153, 6.235,false,false,true,,
152083, 152236, 1643.148, 1511.378, 6.235, 152237, 1645.479, 1495.549, 6.235,false,false,true,,
152082, 152234, 1642.565, 1515.336, 6.235, 152233, 1640.233, 1531.165, 6.235,false,false,true,,
152074, 152247, 1654.515, 1434.211, 6.235, 152246, 1654.223, 1436.190, 6.235,false,false,true,,
152066, 152204, 1653.632, 1474.513, 6.235, 152203, 1653.341, 1476.491, 6.235,false,false,true,,
152061, 152198, 1647.803, 1514.086, 6.235, 152197, 1647.511, 1516.064, 6.235,false,false,true,,
152059, 152202, 1651.009, 1492.321, 6.235, 152201, 1650.717, 1494.299, 6.235,false,false,true,,
152056, 152411, 1655.956, 1493.049, 6.235, 152410, 1655.664, 1495.028, 6.235,false,false,true,,
152043, 152237, 1645.479, 1495.549, 6.235, 152238, 1645.771, 1493.571, 6.235,false,false,true,,
152040, 152243, 1651.309, 1455.976, 6.235, 152244, 1651.600, 1453.998, 6.235,false,false,true,,
152036, 152241, 1648.686, 1473.784, 6.235, 152240, 1648.394, 1475.763, 6.235,false,false,true,,
152035, 152241, 1648.686, 1473.784, 6.235, 152242, 1648.977, 1471.805, 6.235,false,false,true,,
152030, 152235, 1642.856, 1513.357, 6.235, 152236, 1643.148, 1511.378, 6.235,false,false,true,,
152029, 152239, 1646.062, 1491.592, 6.235, 152238, 1645.771, 1493.571, 6.235,false,false,true,,
152028, 152240, 1648.394, 1475.763, 6.235, 152239, 1646.062, 1491.592, 6.235,false,false,true,,
152027, 152212, 1662.085, 1417.132, 6.235, 152213, 1662.376, 1415.153, 6.235,false,false,true,,
152026, 152210, 1659.462, 1434.940, 6.235, 152209, 1659.170, 1436.918, 6.235,false,false,true,,
152015, 152246, 1654.223, 1436.190, 6.235, 152245, 1651.892, 1452.019, 6.235,false,false,true,,
152014, 152172, 1664.117, 1437.647, 6.235, 152171, 1661.785, 1453.476, 6.235,false,false,true,,
152008, 152208, 1656.838, 1452.748, 6.235, 152207, 1656.547, 1454.726, 6.235,false,false,true,,
152007, 152204, 1653.632, 1474.513, 6.235, 152205, 1653.924, 1472.534, 6.235,false,false,true,,
152000, 152414, 1658.579, 1475.241, 6.235, 152415, 1658.870, 1473.263, 6.235,false,false,true,,
151973, 152249, 1657.138, 1416.403, 6.235, 152250, 1657.430, 1414.425, 6.235,false,false,true,,
151318, 152206, 1656.255, 1456.705, 6.235, 152207, 1656.547, 1454.726, 6.235,false,false,true,,
149787, 152245, 1651.892, 1452.019, 6.235, 152244, 1651.600, 1453.998, 6.235,false,false,true,,
149174, 152247, 1654.515, 1434.211, 6.235, 152248, 1654.806, 1432.232, 6.235,false,false,true,,
144627, 152408, 1653.041, 1512.836, 6.235, 152409, 1655.373, 1497.007, 6.235,false,false,true,,
144509, 152194, 1644.597, 1535.851, 6.235, 152195, 1644.888, 1533.872, 6.235,false,false,true,,
133954, 152413, 1658.287, 1477.220, 6.235, 152411, 1655.956, 1493.049, 6.235,false,false,true,,
130549, 152211, 1659.753, 1432.961, 6.235, 152212, 1662.085, 1417.132, 6.235,false,false,true,,
127397, 152171, 1661.785, 1453.476, 6.235, 152170, 1661.493, 1455.455, 6.235,false,false,true,,
127220, 152415, 1658.870, 1473.263, 6.235, 152169, 1661.202, 1457.434, 6.235,false,false,true,,
118965, 152251, 1657.721, 1412.446, 6.235, 152250, 1657.430, 1414.425, 6.235,false,false,true,,
118577, 152248, 1654.806, 1432.232, 6.235, 152249, 1657.138, 1416.403, 6.235,false,false,true,,
96904, 152210, 1659.462, 1434.940, 6.235, 152211, 1659.753, 1432.961, 6.235,false,false,true,,
93959, 152233, 1640.233, 1531.165, 6.235, 152232, 1639.941, 1533.144, 6.235,false,false,true,,
92150, 152199, 1648.094, 1512.107, 6.235, 152200, 1650.426, 1496.278, 6.235,false,false,true,,
91457, 152231, 1639.650, 1535.122, 6.235, 152232, 1639.941, 1533.144, 6.235,false,false,true,,
77790, 152200, 1650.426, 1496.278, 6.235, 152201, 1650.717, 1494.299, 6.235,false,false,true,,
76499, 152198, 1647.803, 1514.086, 6.235, 152199, 1648.094, 1512.107, 6.235,false,false,true,,
65185, 152196, 1645.179, 1531.894, 6.235, 152195, 1644.888, 1533.872, 6.235,false,false,true,,
54658, 152242, 1648.977, 1471.805, 6.235, 152243, 1651.309, 1455.976, 6.235,false,false,true,,
41108, 152197, 1647.511, 1516.064, 6.235, 152196, 1645.179, 1531.894, 6.235,false,false,true,,
38492, 152203, 1653.341, 1476.491, 6.235, 152202, 1651.009, 1492.321, 6.235,false,false,true,,
150437, 115785, 1583.030, 1483.255, 6.235, 154799, 1590.504, 1431.906, 6.235,false,false,false,standard/country_large_new.lua,
139934, 7921, 1575.557, 1534.603, 6.235, 115785, 1583.030, 1483.255, 6.235,false,false,false,standard/country_large_new.lua,
152135, 152175, 1667.031, 1417.861, 6.235, 152176, 1667.323, 1415.882, 6.235,false,false,true,,
152067, 152173, 1664.408, 1435.668, 6.235, 152172, 1664.117, 1437.647, 6.235,false,false,true,,
151779, 53067, 1772.575, 1403.393, 5.832, 151114, 1770.383, 1419.242, 5.832,false,false,true,,
151704, 151114, 1770.383, 1419.242, 5.832, 143810, 1770.109, 1421.223, 5.832,false,false,true,,
151663, 126183, 1769.835, 1423.204, 5.832, 143810, 1770.109, 1421.223, 5.832,false,false,true,,
151660, 129634, 1767.643, 1439.053, 5.832, 126183, 1769.835, 1423.204, 5.832,false,false,true,,
151622, 128672, 1767.369, 1441.035, 5.832, 129634, 1767.643, 1439.053, 5.832,false,false,true,,
151611, 128672, 1767.369, 1441.035, 5.832, 87210, 1767.095, 1443.016, 5.832,false,false,true,,
151532, 87210, 1767.095, 1443.016, 5.832, 143734, 1764.903, 1458.865, 5.832,false,false,true,,
151476, 143734, 1764.903, 1458.865, 5.832, 143735, 1764.629, 1460.846, 5.832,false,false,true,,
151424, 143736, 1764.354, 1462.827, 5.832, 143735, 1764.629, 1460.846, 5.832,false,false,true,,
151272, 143737, 1762.162, 1478.676, 5.832, 143736, 1764.354, 1462.827, 5.832,false,false,true,,
151211, 143738, 1761.888, 1480.657, 5.832, 143737, 1762.162, 1478.676, 5.832,false,false,true,,
151197, 143738, 1761.888, 1480.657, 5.832, 143739, 1761.614, 1482.639, 5.832,false,false,true,,
150981, 143739, 1761.614, 1482.639, 5.832, 143740, 1759.422, 1498.488, 5.832,false,false,true,,
150934, 143740, 1759.422, 1498.488, 5.832, 143741, 1759.148, 1500.469, 5.832,false,false,true,,
150829, 143743, 1758.874, 1502.450, 5.832, 143741, 1759.148, 1500.469, 5.832,false,false,true,,
150797, 143744, 1756.682, 1518.299, 5.832, 143743, 1758.874, 1502.450, 5.832,false,false,true,,
150793, 144213, 1756.408, 1520.280, 5.832, 143744, 1756.682, 1518.299, 5.832,false,false,true,,
150722, 144213, 1756.408, 1520.280, 5.832, 147343, 1756.134, 1522.261, 5.832,false,false,true,,
150588, 147343, 1756.134, 1522.261, 5.832, 147443, 1753.942, 1538.110, 5.832,false,false,true,,
147526, 80402, 1777.528, 1404.078, 5.832, 134729, 1775.336, 1419.927, 5.832,false,false,true,,
147370, 134729, 1775.336, 1419.927, 5.832, 68778, 1775.062, 1421.908, 5.832,false,false,true,,
147301, 122713, 1774.788, 1423.889, 5.832, 68778, 1775.062, 1421.908, 5.832,false,false,true,,
146995, 141753, 1772.596, 1439.739, 5.832, 122713, 1774.788, 1423.889, 5.832,false,false,true,,
146717, 91213, 1772.322, 1441.720, 5.832, 141753, 1772.596, 1439.739, 5.832,false,false,true,,
146684, 91213, 1772.322, 1441.720, 5.832, 148322, 1772.048, 1443.701, 5.832,false,false,true,,
146427, 148322, 1772.048, 1443.701, 5.832, 126009, 1769.855, 1459.550, 5.832,false,false,true,,
145914, 152177, 1667.614, 1413.903, 6.235, 152176, 1667.323, 1415.882, 6.235,false,false,true,,
145562, 98892, 1731.187, 1413.872, 5.900, 102249, 1730.874, 1415.848, 5.900,false,false,true,,
145473, 152174, 1664.700, 1433.690, 6.235, 152175, 1667.031, 1417.861, 6.235,false,false,true,,
145395, 126009, 1769.855, 1459.550, 5.832, 147341, 1769.581, 1461.531, 5.832,false,false,true,,
145349, 146116, 1769.307, 1463.512, 5.832, 147341, 1769.581, 1461.531, 5.832,false,false,true,,
144708, 115237, 1767.115, 1479.361, 5.832, 146116, 1769.307, 1463.512, 5.832,false,false,true,,
144638, 94788, 1766.841, 1481.342, 5.832, 115237, 1767.115, 1479.361, 5.832,false,false,true,,
144571, 94788, 1766.841, 1481.342, 5.832, 122348, 1766.567, 1483.324, 5.832,false,false,true,,
144118, 122348, 1766.567, 1483.324, 5.832, 110534, 1764.375, 1499.173, 5.832,false,false,true,,
144098, 110534, 1764.375, 1499.173, 5.832, 141423, 1764.101, 1501.154, 5.832,false,false,true,,
143875, 100949, 1763.827, 1503.135, 5.832, 141423, 1764.101, 1501.154, 5.832,false,false,true,,
143830, 106514, 1761.635, 1518.984, 5.832, 100949, 1763.827, 1503.135, 5.832,false,false,true,,
143693, 60586, 1761.361, 1520.965, 5.832, 106514, 1761.635, 1518.984, 5.832,false,false,true,,
143582, 60586, 1761.361, 1520.965, 5.832, 146978, 1761.087, 1522.946, 5.832,false,false,true,,
143137, 146978, 1761.087, 1522.946, 5.832, 123935, 1758.895, 1538.796, 5.832,false,false,true,,
142304, 152173, 1664.408, 1435.668, 6.235, 152174, 1664.700, 1433.690, 6.235,false,false,true,,
133313, 121878, 1782.481, 1404.763, 5.832, 112674, 1780.289, 1420.612, 5.832,false,false,true,,
133160, 112674, 1780.289, 1420.612, 5.832, 132124, 1780.015, 1422.593, 5.832,false,false,true,,
132948, 111038, 1779.741, 1424.574, 5.832, 132124, 1780.015, 1422.593, 5.832,false,false,true,,
132499, 151102, 1777.548, 1440.424, 5.832, 111038, 1779.741, 1424.574, 5.832,false,false,true,,
131949, 144537, 1748.505, 1400.416, 5.900, 132110, 1746.002, 1416.219, 5.900,false,false,true,,
131913, 132110, 1746.002, 1416.219, 5.900, 131385, 1745.690, 1418.194, 5.900,false,false,true,,
131615, 132123, 1777.274, 1442.405, 5.832, 151102, 1777.548, 1440.424, 5.832,false,false,true,,
131219, 132123, 1777.274, 1442.405, 5.832, 124120, 1777.000, 1444.386, 5.832,false,false,true,,
130809, 124120, 1777.000, 1444.386, 5.832, 147901, 1774.808, 1460.235, 5.832,false,false,true,,
127821, 147901, 1774.808, 1460.235, 5.832, 147163, 1774.534, 1462.216, 5.832,false,false,true,,
125092, 150965, 1774.260, 1464.197, 5.832, 147163, 1774.534, 1462.216, 5.832,false,false,true,,
123974, 146770, 1772.068, 1480.046, 5.832, 150965, 1774.260, 1464.197, 5.832,false,false,true,,
121652, 146584, 1771.794, 1482.027, 5.832, 146770, 1772.068, 1480.046, 5.832,false,false,true,,
120868, 146584, 1771.794, 1482.027, 5.832, 129935, 1771.520, 1484.009, 5.832,false,false,true,,
120494, 129935, 1771.520, 1484.009, 5.832, 145681, 1769.328, 1499.858, 5.832,false,false,true,,
120066, 145681, 1769.328, 1499.858, 5.832, 143840, 1769.054, 1501.839, 5.832,false,false,true,,
119447, 143199, 1768.780, 1503.820, 5.832, 143840, 1769.054, 1501.839, 5.832,false,false,true,,
119317, 145357, 1766.588, 1519.669, 5.832, 143199, 1768.780, 1503.820, 5.832,false,false,true,,
117639, 144686, 1766.314, 1521.650, 5.832, 145357, 1766.588, 1519.669, 5.832,false,false,true,,
115809, 144686, 1766.314, 1521.650, 5.832, 144135, 1766.040, 1523.631, 5.832,false,false,true,,
99770, 144135, 1766.040, 1523.631, 5.832, 121890, 1763.848, 1539.481, 5.832,false,false,true,,
155199, 143684, 1705.621, 1444.090, 5.734, 141308, 1691.128, 1542.476, 6.581,false,false,false,standard/country_medium_new.lua,
143670, 143684, 1705.621, 1444.090, 5.734, 120597, 1713.290, 1392.029, 4.729,false,false,false,standard/country_medium_new.lua,
106542, 143683, 1744.380, 1449.479, 6.084, 143684, 1705.621, 1444.090, 5.734,false,false,false,standard/country_small_new.lua,
122403, 116898, 2018.362, 1404.566, 5.118, 33667, 2038.577, 1358.057, 4.903,false,false,false,standard/country_large_new.lua,
154757, 117279, 1839.518, 1448.492, 5.944, 118636, 1920.955, 1443.352, 5.669,false,false,false,standard/country_large_new.lua,
83099, 122004, 1855.876, 1478.662, 5.652, 117279, 1839.518, 1448.492, 5.944,false,false,false,standard/country_medium_new.lua,
77365, 122117, 1831.815, 1506.813, 5.894, 117279, 1839.518, 1448.492, 5.944,false,false,false,standard/country_medium_new.lua,
132332, 121780, 1853.136, 1498.473, 5.652, 122004, 1855.876, 1478.662, 5.652,false,false,false,street_station/entrance_old.lua,
154547, 61535, 1983.456, 1506.601, 5.679, 82922, 2000.565, 1452.050, 5.381,false,false,false,standard/country_large_new.lua,
150412, 118636, 1920.955, 1443.352, 5.669, 82922, 2000.565, 1452.050, 5.381,false,false,false,standard/country_large_new.lua,
67484, 82922, 2000.565, 1452.050, 5.381, 116898, 2018.362, 1404.566, 5.118,false,false,false,standard/country_large_new.lua,
138297, 58619, 1402.324, 1680.364, 5.284, 146375, 1411.618, 1621.838, 5.233,false,false,false,standard/country_large_new.lua,
154074, 146375, 1411.618, 1621.838, 5.233, 117985, 1426.583, 1527.598, 5.151,false,false,false,standard/country_large_new.lua,
146835, 148055, 1466.569, 1630.562, 5.146, 62727, 1521.521, 1639.288, 5.000,false,false,false,standard/country_large_new.lua,
144183, 146375, 1411.618, 1621.838, 5.233, 148055, 1466.569, 1630.562, 5.146,false,false,false,standard/country_large_new.lua,
110433, 62727, 1521.521, 1639.288, 5.000, 118474, 1559.068, 1647.886, 5.050,false,false,false,standard/country_large_new.lua,
155344, 132041, 1381.791, 1773.869, 5.580, 58619, 1402.324, 1680.364, 5.284,false,false,false,standard/country_large_new.lua,
155345, 126829, 1310.062, 1949.531, 6.830, 132654, 1350.821, 1863.800, 6.164,false,false,false,standard/country_large_new.lua,
132300, 132654, 1350.821, 1863.800, 6.164, 132041, 1381.791, 1773.869, 5.580,false,false,false,standard/country_large_new.lua,
155346, 95991, 1260.161, 2030.441, 7.371, 126829, 1310.062, 1949.531, 6.830,false,false,false,standard/country_large_new.lua,
152439, 152433, 1647.211, 1552.409, 6.235, 152435, 1649.543, 1536.579, 6.235,false,false,true,,
152438, 152456, 1646.920, 1554.387, 6.235, 152433, 1647.211, 1552.409, 6.235,false,false,true,,
152437, 152456, 1646.920, 1554.387, 6.235, 152455, 1646.628, 1556.366, 6.235,false,false,true,,
152436, 152455, 1646.628, 1556.366, 6.235, 152454, 1644.297, 1572.195, 6.235,false,false,true,,
152434, 152454, 1644.297, 1572.195, 6.235, 152453, 1644.005, 1574.174, 6.235,false,false,true,,
152432, 152452, 1643.714, 1576.152, 6.235, 152453, 1644.005, 1574.174, 6.235,false,false,true,,
152431, 152451, 1641.382, 1591.982, 6.235, 152452, 1643.714, 1576.152, 6.235,false,false,true,,
152430, 152450, 1641.091, 1593.960, 6.235, 152451, 1641.382, 1591.982, 6.235,false,false,true,,
152429, 152450, 1641.091, 1593.960, 6.235, 152449, 1640.799, 1595.939, 6.235,false,false,true,,
152428, 152449, 1640.799, 1595.939, 6.235, 152447, 1638.467, 1611.768, 6.235,false,false,true,,
152427, 152447, 1638.467, 1611.768, 6.235, 152448, 1638.176, 1613.747, 6.235,false,false,true,,
152144, 152373, 1597.429, 1650.198, 6.235, 152374, 1597.720, 1648.219, 6.235,false,false,true,,
152132, 152297, 1615.475, 1630.619, 6.235, 152298, 1615.766, 1628.640, 6.235,false,false,true,,
152127, 152192, 1641.973, 1553.659, 6.235, 152191, 1641.682, 1555.637, 6.235,false,false,true,,
152126, 152375, 1598.012, 1646.240, 6.235, 152374, 1597.720, 1648.219, 6.235,false,false,true,,
152114, 152190, 1639.350, 1571.466, 6.235, 152189, 1639.059, 1573.445, 6.235,false,false,true,,
152105, 152299, 1618.098, 1612.811, 6.235, 152300, 1618.389, 1610.832, 6.235,false,false,true,,
152079, 152379, 1603.258, 1610.625, 6.235, 152380, 1603.550, 1608.646, 6.235,false,false,true,,
152077, 152183, 1633.521, 1611.039, 6.235, 152184, 1633.229, 1613.018, 6.235,false,false,true,,
152058, 152193, 1642.265, 1551.680, 6.235, 152194, 1644.597, 1535.851, 6.235,false,false,true,,
152057, 152187, 1636.435, 1591.253, 6.235, 152188, 1638.767, 1575.424, 6.235,false,false,true,,
152053, 152230, 1637.318, 1550.951, 6.235, 152231, 1639.650, 1535.122, 6.235,false,false,true,,
152052, 152220, 1628.574, 1610.311, 6.235, 152221, 1628.283, 1612.289, 6.235,false,false,true,,
152044, 152227, 1634.403, 1570.738, 6.235, 152226, 1634.112, 1572.716, 6.235,false,false,true,,
152041, 152229, 1637.027, 1552.930, 6.235, 152230, 1637.318, 1550.951, 6.235,false,false,true,,
152001, 152188, 1638.767, 1575.424, 6.235, 152189, 1639.059, 1573.445, 6.235,false,false,true,,
151994, 152192, 1641.973, 1553.659, 6.235, 152193, 1642.265, 1551.680, 6.235,false,false,true,,
151993, 152186, 1636.144, 1593.232, 6.235, 152185, 1635.852, 1595.210, 6.235,false,false,true,,
151841, 152372, 1595.097, 1666.027, 6.235, 152373, 1597.429, 1650.198, 6.235,false,false,true,,
148845, 152377, 1600.635, 1628.432, 6.235, 152378, 1600.926, 1626.454, 6.235,false,false,true,,
148585, 152223, 1631.197, 1592.503, 6.235, 152222, 1630.906, 1594.482, 6.235,false,false,true,,
148462, 152222, 1630.906, 1594.482, 6.235, 152220, 1628.574, 1610.311, 6.235,false,false,true,,
147372, 152295, 1612.851, 1648.426, 6.235, 152294, 1612.560, 1650.405, 6.235,false,false,true,,
146841, 152292, 1609.937, 1668.213, 6.235, 152293, 1612.269, 1652.384, 6.235,false,false,true,,
146364, 152293, 1612.269, 1652.384, 6.235, 152294, 1612.560, 1650.405, 6.235,false,false,true,,
146068, 152378, 1600.926, 1626.454, 6.235, 152379, 1603.258, 1610.625, 6.235,false,false,true,,
145697, 152229, 1637.027, 1552.930, 6.235, 152228, 1636.735, 1554.909, 6.235,false,false,true,,
141767, 152223, 1631.197, 1592.503, 6.235, 152224, 1631.489, 1590.524, 6.235,false,false,true,,
138073, 152225, 1633.821, 1574.695, 6.235, 152226, 1634.112, 1572.716, 6.235,false,false,true,,
137617, 152186, 1636.144, 1593.232, 6.235, 152187, 1636.435, 1591.253, 6.235,false,false,true,,
134327, 152228, 1636.735, 1554.909, 6.235, 152227, 1634.403, 1570.738, 6.235,false,false,true,,
134020, 152184, 1633.229, 1613.018, 6.235, 113524, 1626.827, 1656.481, 6.244,false,false,true,,
126100, 152185, 1635.852, 1595.210, 6.235, 152183, 1633.521, 1611.039, 6.235,false,false,true,,
124449, 152224, 1631.489, 1590.524, 6.235, 152225, 1633.821, 1574.695, 6.235,false,false,true,,
105572, 113524, 1626.827, 1656.481, 6.244, 156360, 1626.390, 1659.444, 6.245,false,false,true,,
92215, 152221, 1628.283, 1612.289, 6.235, 130375, 1621.444, 1658.716, 6.245,false,false,true,,
89711, 152448, 1638.176, 1613.747, 6.235, 113524, 1626.827, 1656.481, 6.244,false,false,true,,
86245, 152298, 1615.766, 1628.640, 6.235, 152299, 1618.098, 1612.811, 6.235,false,false,true,,
84974, 152297, 1615.475, 1630.619, 6.235, 152296, 1615.183, 1632.597, 6.235,false,false,true,,
83129, 152296, 1615.183, 1632.597, 6.235, 152295, 1612.851, 1648.426, 6.235,false,false,true,,
58908, 152191, 1641.682, 1555.637, 6.235, 152190, 1639.350, 1571.466, 6.235,false,false,true,,
23256, 152377, 1600.635, 1628.432, 6.235, 152376, 1600.343, 1630.411, 6.235,false,false,true,,
3443, 152376, 1600.343, 1630.411, 6.235, 152375, 1598.012, 1646.240, 6.235,false,false,true,,
108358, 7921, 1575.557, 1534.603, 6.235, 141690, 1567.313, 1591.244, 5.791,false,false,false,standard/country_large_new.lua,
108272, 141690, 1567.313, 1591.244, 5.791, 118474, 1559.068, 1647.886, 5.050,false,false,false,standard/country_large_new.lua,
152443, 151637, 1715.408, 1592.483, 6.450, 151635, 1716.976, 1576.560, 6.450,false,false,true,,
151970, 151635, 1716.976, 1576.560, 6.450, 151636, 1717.172, 1574.570, 6.450,false,false,true,,
151803, 151504, 1692.639, 1670.628, 6.450, 151503, 1694.207, 1654.705, 6.450,false,false,true,,
151802, 151503, 1694.207, 1654.705, 6.450, 151502, 1694.403, 1652.715, 6.450,false,false,true,,
151801, 151501, 1694.599, 1650.724, 6.450, 151502, 1694.403, 1652.715, 6.450,false,false,true,,
151800, 151500, 1696.167, 1634.801, 6.450, 151501, 1694.599, 1650.724, 6.450,false,false,true,,
151799, 151499, 1696.363, 1632.811, 6.450, 151500, 1696.167, 1634.801, 6.450,false,false,true,,
151798, 151499, 1696.363, 1632.811, 6.450, 151455, 1696.559, 1630.821, 6.450,false,false,true,,
151797, 151455, 1696.559, 1630.821, 6.450, 151454, 1698.128, 1614.898, 6.450,false,false,true,,
151796, 151454, 1698.128, 1614.898, 6.450, 151453, 1698.324, 1612.907, 6.450,false,false,true,,
151795, 151452, 1698.520, 1610.917, 6.450, 151453, 1698.324, 1612.907, 6.450,false,false,true,,
151794, 151450, 1700.088, 1594.994, 6.450, 151452, 1698.520, 1610.917, 6.450,false,false,true,,
151793, 151449, 1700.284, 1593.004, 6.450, 151450, 1700.088, 1594.994, 6.450,false,false,true,,
151792, 151449, 1700.284, 1593.004, 6.450, 151448, 1700.480, 1591.013, 6.450,false,false,true,,
151791, 151448, 1700.480, 1591.013, 6.450, 151446, 1702.048, 1575.090, 6.450,false,false,true,,
151787, 151638, 1715.212, 1594.474, 6.450, 151637, 1715.408, 1592.483, 6.450,false,false,true,,
151753, 151446, 1702.048, 1575.090, 6.450, 151447, 1702.244, 1573.100, 6.450,false,false,true,,
151595, 151639, 1715.016, 1596.464, 6.450, 151640, 1713.448, 1612.387, 6.450,false,false,true,,
151470, 151646, 1711.095, 1636.272, 6.450, 151647, 1709.527, 1652.194, 6.450,false,false,true,,
151406, 151647, 1709.527, 1652.194, 6.450, 151648, 1709.331, 1654.185, 6.450,false,false,true,,
151385, 151645, 1711.291, 1634.281, 6.450, 151646, 1711.095, 1636.272, 6.450,false,false,true,,
151058, 151644, 1711.487, 1632.291, 6.450, 151643, 1713.055, 1616.368, 6.450,false,false,true,,
150565, 147443, 1753.942, 1538.110, 5.832, 147581, 1753.668, 1540.092, 5.832,false,false,true,,
150554, 148341, 1753.394, 1542.073, 5.832, 147581, 1753.668, 1540.092, 5.832,false,false,true,,
150289, 148342, 1751.202, 1557.922, 5.832, 148341, 1753.394, 1542.073, 5.832,false,false,true,,
150099, 148343, 1750.928, 1559.903, 5.832, 148342, 1751.202, 1557.922, 5.832,false,false,true,,
150086, 148343, 1750.928, 1559.903, 5.832, 148344, 1750.654, 1561.884, 5.832,false,false,true,,
150048, 148344, 1750.654, 1561.884, 5.832, 145745, 1748.461, 1577.733, 5.832,false,false,true,,
150044, 145745, 1748.461, 1577.733, 5.832, 22621, 1748.187, 1579.714, 5.832,false,false,true,,
149739, 133975, 1747.913, 1581.696, 5.832, 22621, 1748.187, 1579.714, 5.832,false,false,true,,
149712, 144868, 1745.721, 1597.545, 5.832, 133975, 1747.913, 1581.696, 5.832,false,false,true,,
149561, 142691, 1745.447, 1599.526, 5.832, 144868, 1745.721, 1597.545, 5.832,false,false,true,,
149529, 142691, 1745.447, 1599.526, 5.832, 113223, 1745.173, 1601.507, 5.832,false,false,true,,
149133, 151650, 1709.135, 1656.175, 6.450, 151648, 1709.331, 1654.185, 6.450,false,false,true,,
149118, 113223, 1745.173, 1601.507, 5.832, 100071, 1742.981, 1617.356, 5.832,false,false,true,,
148911, 100071, 1742.981, 1617.356, 5.832, 126410, 1742.707, 1619.337, 5.832,false,false,true,,
147974, 151643, 1713.055, 1616.368, 6.450, 151642, 1713.251, 1614.377, 6.450,false,false,true,,
