x,y,z
2642,4052,11.2
2672,4052,9.75
2702,4052,10.05
2732,4052,10.45
2762,4052,8.75
2792,4052,9.1
2822,4052,9.95
2852,4052,10.5
2882,4052,10.85
2912,4052,11.3
2942,4052,11.8
2972,4052,13
3002,4052,14.65
3032,4052,16
3062,4052,18.35
3092,4052,22.25
3122,4052,26.45
3152,4052,32.05
3182,4052,34
3212,4052,31.9
3242,4052,30.95
3272,4052,28.8
3302,4052,25.35
3332,4052,20.55
3362,4052,15.45
3392,4052,12.75
3422,4052,10.8
3452,4052,8.9
3482,4052,7.35
3512,4052,5.4
3542,4052,4.35
3572,4052,4.4
3602,4052,4.25
3632,4052,3.35
3662,4052,2.75
3692,4052,2.05
3722,4052,1.85
3752,4052,1.7
3782,4052,1.55
3812,4052,1.4
3842,4052,1.7
3872,4052,2
3902,4052,1.95
3932,4052,1.75
3962,4052,1.5
3992,4052,1.3
4022,4052,0.95
4052,4052,0.7
4082,4052,0.6
4112,4052,0.7
4142,4052,0.45
4172,4052,0.3
4202,4052,0.05
4232,4052,-1.75
4262,4052,-10.6
4292,4052,-16.05
4322,4052,-27.95
4352,4052,-33.1
4382,4052,-35.2
4412,4052,-42.65
4442,4052,-46.5
4472,4052,-42.2
4502,4052,-40.35
4532,4052,-37.95
4562,4052,-34.95
4592,4052,-32.7
4622,4052,-27.25
4652,4052,-14.95
4682,4052,-9.7
4712,4052,-19.35
4742,4052,-31.2
4772,4052,-32.6
4802,4052,-34.6
4832,4052,-38.8
4862,4052,-37.55
4892,4052,-36.5
4922,4052,-34.9
4952,4052,-33.1
4982,4052,-30.15
5012,4052,-29.7
5042,4052,-27.05
5072,4052,-18.3
5102,4052,-15.4
5132,4052,-13.15
5162,4052,-10.75
5192,4052,-9.55
5222,4052,-5.65
5252,4052,-1.2
5282,4052,0
5312,4052,0.25
5342,4052,0.1
5372,4052,-0.4
5402,4052,-2.3
5432,4052,-5.55
5462,4052,-10.35
5492,4052,-11.85
5522,4052,-12.4
5552,4052,-14.9
5582,4052,-12.3
5612,4052,-10.4
5642,4052,-10.35
5672,4052,-12.9
5702,4052,-13.4
5732,4052,-12.5
5762,4052,-7.95
5792,4052,-5.3
5822,4052,-5.05
5852,4052,-7.3
5882,4052,-11.75
5912,4052,-18.75
5942,4052,-26.75
5972,4052,-31.05
6002,4052,-32.75
6032,4052,-32.8
6062,4052,-34.95
6092,4052,-39.1
6122,4052,-40.95
6152,4052,-43.4
6182,4052,-42.9
6212,4052,-40.15
6242,4052,-38.9
6272,4052,-39.65
6302,4052,-40.9
6332,4052,-39.45
6362,4052,-40.2
6392,4052,-39.2
6422,4052,-40.1
6452,4052,-41.55
6482,4052,-43
6512,4052,-44.45
6542,4052,-43.9
6572,4052,-44.15
6602,4052,-40.75
6632,4052,-39.75
6662,4052,-40.75
6692,4052,-40.5
6722,4052,-40
6752,4052,-39.8
6782,4052,-40
6812,4052,-40.85
6842,4052,-42.65
6872,4052,-44.9
6902,4052,-44.05
6932,4052,-41.4
6962,4052,-40.3
6992,4052,-39.4
7022,4052,-40.95
7052,4052,-44.35
7082,4052,-41.3
7112,4052,-44.3
7142,4052,-42.35
-7168,4082,3.15
-7138,4082,3.35
-7108,4082,2.1
-7078,4082,1.75
-7048,4082,1.35
-7018,4082,1.15
-6988,4082,1
-6958,4082,0.85
-6928,4082,0.8
-6898,4082,0.8
-6868,4082,0.75
-6838,4082,0.75
-6808,4082,0.95
-6778,4082,1.1
-6748,4082,1.4
-6718,4082,0.95
-6688,4082,0.55
-6658,4082,0.65
-6628,4082,0.9
-6598,4082,2.2
-6568,4082,4.55
-6538,4082,3.2
-6508,4082,2.6
-6478,4082,2.2
-6448,4082,4.25
-6418,4082,5.65
-6388,4082,7.9
-6358,4082,8.95
-6328,4082,10.4
-6298,4082,10.7
-6268,4082,9.8
-6238,4082,9.2
-6208,4082,8.55
-6178,4082,7.55
-6148,4082,6.7
-6118,4082,6.45
-6088,4082,6.35
-6058,4082,6.05
-6028,4082,5.75
-5998,4082,6.25
-5968,4082,6.05
-5938,4082,5.75
-5908,4082,4.7
-5878,4082,4.65
-5848,4082,4.6
-5818,4082,4.45
-5788,4082,4.35
-5758,4082,1.95
-5728,4082,2.25
-5698,4082,0.4
-5668,4082,0.4
-5638,4082,1.4
-5608,4082,1.95
-5578,4082,1.45
-5548,4082,1
-5518,4082,0.8
-5488,4082,-7.65
-5458,4082,0.4
-5428,4082,0.25
-5398,4082,0
-5368,4082,-6.55
-5338,4082,-18.05
-5308,4082,-10.65
-5278,4082,-9.35
-5248,4082,-12
-5218,4082,-15.3
-5188,4082,-15.95
-5158,4082,-16.6
-5128,4082,-17.05
-5098,4082,-27.3
-5068,4082,-31.4
-5038,4082,-31.1
-5008,4082,-26.8
-4978,4082,-22.1
-4948,4082,-18.7
-4918,4082,-17.15
-4888,4082,-18.1
-4858,4082,-7.45
-4828,4082,-0.95
-4798,4082,-1.5
-4768,4082,-3.25
-4738,4082,-12.15
-4708,4082,-18.3
-4678,4082,-15.4
-4648,4082,-9.75
-4618,4082,-1.7
-4588,4082,0.05
-4558,4082,0.4
-4528,4082,0.85
-4498,4082,1.6
-4468,4082,1.55
-4438,4082,0.75
-4408,4082,0.2
-4378,4082,-0.25
-4348,4082,-3.5
-4318,4082,-17.4
-4288,4082,-29.65
-4258,4082,-28.4
-4228,4082,-28.3
-4198,4082,-31
-4168,4082,-34.45
-4138,4082,-36.7
-4108,4082,-40.5
-4078,4082,-43.4
-4048,4082,-39.8
-4018,4082,-41.3
-3988,4082,-39.55
-3958,4082,-39.95
-3928,4082,-42.2
-3898,4082,-44.75
-3868,4082,-44.2
-3838,4082,-43.95
-3808,4082,-46.05
-3778,4082,-43.05
-3748,4082,-42.55
-3718,4082,-42.05
-3688,4082,-42.45
-3658,4082,-44.7
-3628,4082,-40.8
-3598,4082,-37.75
-3568,4082,-36.4
-3538,4082,-37.9
-3508,4082,-39.55
-3478,4082,-38
-3448,4082,-37.3
-3418,4082,-38.1
-3388,4082,-36.65
-3358,4082,-36.3
-3328,4082,-37.2
-3298,4082,-37.65
-3268,4082,-35.05
-3238,4082,-33.25
-3208,4082,-31.75
-3178,4082,-28.85
-3148,4082,-26.75
-3118,4082,-24.45
-3088,4082,-23.75
-3058,4082,-25.35
-3028,4082,-27.95
-2998,4082,-28.55
-2968,4082,-31.35
-2938,4082,-31.25
-2908,4082,-32.55
-2878,4082,-33.1
-2848,4082,-37.65
-2818,4082,-39.9
-2788,4082,-44.85
-2758,4082,-43.6
-2728,4082,-43.1
-2698,4082,-43.55
-2668,4082,-41.65
-2638,4082,-46.1
-2608,4082,-42.85
-2578,4082,-44.65
-2548,4082,-43.45
-2518,4082,-42.2
-2488,4082,-41.95
-2458,4082,-41.9
-2428,4082,-41.2
-2398,4082,-40.95
-2368,4082,-44.5
-2338,4082,-42.85
-2308,4082,-42.05
-2278,4082,-43.5
-2248,4082,-43.65
-2218,4082,-43.55
-2188,4082,-40.7
-2158,4082,-43.1
-2128,4082,-43
-2098,4082,-43.55
-2068,4082,-42.65
-2038,4082,-42.25
-2008,4082,-40.1
-1978,4082,-39.55
-1948,4082,-41.1
-1918,4082,-45.1
-1888,4082,-43.65
-1858,4082,-42.65
-1828,4082,-41.6
-1798,4082,-42.45
-1768,4082,-40.8
-1738,4082,-40.15
-1708,4082,-41.05
-1678,4082,-40.2
-1648,4082,-41.2
-1618,4082,-40.95
-1588,4082,-44.7
-1558,4082,-41.65
-1528,4082,-43.8
-1498,4082,-41.1
-1468,4082,-40.75
-1438,4082,-39.75
-1408,4082,-41.55
-1378,4082,-44
-1348,4082,-39.1
-1318,4082,-38
-1288,4082,-35.95
-1258,4082,-36.45
-1228,4082,-36.4
-1198,4082,-34.8
-1168,4082,-35.45
-1138,4082,-36.8
-1108,4082,-38.8
-1078,4082,-37.9
-1048,4082,-41.5
-1018,4082,-41.15
-988,4082,-38.95
-958,4082,-37.2
-928,4082,-37.4
-898,4082,-40.3
-868,4082,-40.45
-838,4082,-42.6
-808,4082,-41.25
-778,4082,-39.3
-748,4082,-41.9
-718,4082,-40.95
-688,4082,-43.15
-658,4082,-41.85
-628,4082,-42.25
-598,4082,-42.8
-568,4082,-43.9
-538,4082,-42.35
-508,4082,-43.95
-478,4082,-42.75
-448,4082,-39.25
-418,4082,-39.4
-388,4082,-41.8
-358,4082,-40.9
-328,4082,-40.35
-298,4082,-37.3
-268,4082,-34.6
-238,4082,-35.15
-208,4082,-33.75
-178,4082,-31.05
-148,4082,-22.6
-118,4082,-15.4
-88,4082,-9.3
-58,4082,-4.7
-28,4082,-1.9
2,4082,-0.45
32,4082,0.05
62,4082,0.2
92,4082,1.75
122,4082,5
152,4082,2.35
182,4082,0.25
212,4082,-0.1
242,4082,-0.05
272,4082,0.25
302,4082,2.4
332,4082,5.25
362,4082,3.4
392,4082,1.3
422,4082,0.05
452,4082,-0.15
482,4082,-0.25
512,4082,-2.65
542,4082,-6.65
572,4082,-4.45
602,4082,-1.25
632,4082,-1.2
662,4082,-0.1
692,4082,-0.05
722,4082,0.1
752,4082,0
782,4082,0.05
812,4082,-0.8
842,4082,-4.2
872,4082,-7
902,4082,-3.2
932,4082,-11.2
962,4082,-11.75
992,4082,-9.5
1022,4082,-15.3
1052,4082,-5.25
1082,4082,0.2
1112,4082,0.7
1142,4082,1.3
1172,4082,2
1202,4082,2.75
1232,4082,3.1
1262,4082,3.55
1292,4082,3.85
1322,4082,4
1352,4082,4.2
1382,4082,5.5
1412,4082,5.95
1442,4082,6.1
1472,4082,5.55
1502,4082,5.5
1532,4082,5.9
1562,4082,6.25
1592,4082,6.25
1622,4082,5.35
1652,4082,5.5
1682,4082,6.05
1712,4082,5.4
1742,4082,5.4
1772,4082,4.6
1802,4082,4.95
1832,4082,5.05
1862,4082,5.1
1892,4082,4.55
1922,4082,4.65
1952,4082,4.75
1982,4082,4.8
2012,4082,4.5
2042,4082,4.7
2072,4082,5.4
2102,4082,8.8
2132,4082,12
2162,4082,14.75
2192,4082,15.55
2222,4082,16.4
2252,4082,16.85
2282,4082,15.8
2312,4082,15.55
2342,4082,15.6
2372,4082,13.7
2402,4082,11.15
2432,4082,10.2
2462,4082,11.2
2492,4082,11.5
2522,4082,11.95
2552,4082,14.7
2582,4082,17.9
2612,4082,14.05
2642,4082,13.25
2672,4082,12.15
2702,4082,12
2732,4082,10.45
2762,4082,9.65
2792,4082,9
2822,4082,10.15
2852,4082,10.25
2882,4082,9.4
2912,4082,9.8
2942,4082,10.65
2972,4082,12
3002,4082,14.75
3032,4082,17.5
3062,4082,20.55
3092,4082,23.1
3122,4082,28.95
3152,4082,36.9
3182,4082,39.85
3212,4082,38.5
3242,4082,35.95
3272,4082,33
3302,4082,28.95
3332,4082,24.85
3362,4082,20.85
3392,4082,16
3422,4082,12.8
3452,4082,9.8
3482,4082,7.85
3512,4082,5.45
3542,4082,4.1
3572,4082,4.55
3602,4082,3.6
3632,4082,3.1
3662,4082,2.4
3692,4082,2.15
3722,4082,1.75
3752,4082,1.9
3782,4082,1.8
3812,4082,1.9
3842,4082,2
3872,4082,2.2
3902,4082,1.95
3932,4082,2.05
3962,4082,1.8
3992,4082,0.8
4022,4082,0.45
4052,4082,0.4
4082,4082,0.35
4112,4082,0.3
4142,4082,0.15
4172,4082,0.1
4202,4082,0.05
4232,4082,-1.95
4262,4082,-13.95
4292,4082,-28.65
4322,4082,-32
4352,4082,-36.55
4382,4082,-41.9
4412,4082,-42.2
4442,4082,-43.65
4472,4082,-43.75
4502,4082,-41.15
4532,4082,-35.55
4562,4082,-32.1
4592,4082,-29.25
4622,4082,-16.6
4652,4082,-2.9
4682,4082,-0.3
4712,4082,-7.35
4742,4082,-27.2
4772,4082,-35.1
4802,4082,-36.55
4832,4082,-37.55
4862,4082,-37.55
4892,4082,-36.25
4922,4082,-32.45
4952,4082,-27.5
4982,4082,-17.95
5012,4082,-15.7
5042,4082,-14.65
5072,4082,-7.9
5102,4082,-5.55
5132,4082,-4.55
5162,4082,-3.75
5192,4082,-3.15
5222,4082,-2.35
5252,4082,-0.3
5282,4082,0.05
5312,4082,0.2
5342,4082,0
5372,4082,-1
5402,4082,-4.05
5432,4082,-8.25
5462,4082,-13.55
5492,4082,-18.35
5522,4082,-18.55
5552,4082,-20.9
5582,4082,-18.05
5612,4082,-15.7
5642,4082,-16.75
5672,4082,-18.6
5702,4082,-20.1
5732,4082,-16.55
5762,4082,-12.95
5792,4082,-10.7
5822,4082,-10.55
5852,4082,-12.15
5882,4082,-15.85
5912,4082,-23.7
5942,4082,-29.45
5972,4082,-29.65
6002,4082,-33.05
6032,4082,-34.65
6062,4082,-38
6092,4082,-40.65
6122,4082,-41.9
6152,4082,-40.55
6182,4082,-41.2
6212,4082,-41.15
6242,4082,-40
6272,4082,-40.7
6302,4082,-41.1
6332,4082,-38.9
6362,4082,-38.85
6392,4082,-41.05
6422,4082,-43
6452,4082,-42.95
6482,4082,-41.15
6512,4082,-40.7
6542,4082,-40.65
6572,4082,-43.75
6602,4082,-43.05
6632,4082,-42.7
6662,4082,-42.1
6692,4082,-40.1
6722,4082,-38.65
6752,4082,-39.8
6782,4082,-42.7
6812,4082,-44.55
6842,4082,-45.95
6872,4082,-42.8
6902,4082,-41.8
6932,4082,-42.3
6962,4082,-39.95
6992,4082,-40.45
7022,4082,-40.55
7052,4082,-40.9
7082,4082,-41.55
7112,4082,-43.6
7142,4082,-45.15
-7168,4112,2.4
-7138,4112,3.3
-7108,4112,2.4
-7078,4112,1.75
-7048,4112,1.1
-7018,4112,0.85
-6988,4112,1.2
-6958,4112,1.15
-6928,4112,1.1
-6898,4112,1.1
-6868,4112,0.95
-6838,4112,1.05
-6808,4112,1.2
-6778,4112,1.5
-6748,4112,1.05
-6718,4112,0.6
-6688,4112,0.4
-6658,4112,0.45
-6628,4112,-0.05
-6598,4112,-0.7
-6568,4112,2.2
-6538,4112,2.4
-6508,4112,3.65
-6478,4112,4.2
-6448,4112,5.65
-6418,4112,6.9
-6388,4112,7.95
-6358,4112,9.35
-6328,4112,10.6
-6298,4112,11.75
-6268,4112,11.8
-6238,4112,10.15
-6208,4112,8.95
-6178,4112,9.35
-6148,4112,8.75
-6118,4112,8.65
-6088,4112,7.8
-6058,4112,7.5
-6028,4112,7.1
-5998,4112,7.45
-5968,4112,6.6
-5938,4112,5.7
-5908,4112,5.55
-5878,4112,5.75
-5848,4112,5.75
-5818,4112,4.55
-5788,4112,4.35
-5758,4112,1.4
-5728,4112,3.2
-5698,4112,1.45
-5668,4112,1.4
-5638,4112,1.4
-5608,4112,1.4
-5578,4112,1.4
-5548,4112,1.1
-5518,4112,0.4
-5488,4112,-3.45
-5458,4112,0.4
-5428,4112,0.3
-5398,4112,0.25
-5368,4112,-0.1
-5338,4112,-1.45
-5308,4112,-4.9
-5278,4112,-11.2
-5248,4112,-13.2
-5218,4112,-13.55
-5188,4112,-12.7
-5158,4112,-15.95
-5128,4112,-23.45
-5098,4112,-29.5
-5068,4112,-25.8
-5038,4112,-23.35
-5008,4112,-21.05
-4978,4112,-14.2
-4948,4112,-8.45
-4918,4112,-6.6
-4888,4112,-8.85
-4858,4112,-4.7
-4828,4112,-0.1
-4798,4112,0.1
-4768,4112,-0.05
-4738,4112,-1.15
-4708,4112,-4.4
-4678,4112,-1.6
-4648,4112,-0.45
-4618,4112,0.05
-4588,4112,0.3
-4558,4112,0.9
-4528,4112,1.85
-4498,4112,3.25
-4468,4112,2.5
-4438,4112,1.5
-4408,4112,0.75
-4378,4112,0.25
-4348,4112,-0.05
-4318,4112,-3.5
-4288,4112,-9.15
-4258,4112,-7.25
-4228,4112,-9.95
-4198,4112,-28.75
-4168,4112,-34.75
-4138,4112,-37.4
-4108,4112,-42.2
-4078,4112,-43.9
-4048,4112,-43.3
-4018,4112,-41.85
-3988,4112,-40.6
-3958,4112,-42.6
-3928,4112,-42.95
-3898,4112,-45.5
-3868,4112,-42.65
-3838,4112,-47.55
-3808,4112,-45.9
-3778,4112,-42.6
-3748,4112,-42.95
-3718,4112,-40.45
-3688,4112,-43.6
-3658,4112,-43.05
-3628,4112,-42.45
-3598,4112,-42.45
-3568,4112,-42.15
-3538,4112,-42.05
-3508,4112,-42.2
-3478,4112,-39.85
-3448,4112,-39.6
-3418,4112,-39.25
-3388,4112,-38.35
-3358,4112,-39.15
-3328,4112,-38.45
-3298,4112,-36.85
-3268,4112,-35.25
-3238,4112,-35.2
-3208,4112,-32.35
-3178,4112,-30.85
-3148,4112,-32.55
-3118,4112,-30.9
-3088,4112,-29.1
-3058,4112,-28.85
-3028,4112,-29.55
-2998,4112,-32.4
-2968,4112,-31.7
-2938,4112,-32.9
-2908,4112,-32.85
-2878,4112,-34.45
-2848,4112,-38.35
-2818,4112,-40.05
-2788,4112,-41.95
-2758,4112,-43.4
-2728,4112,-45.8
-2698,4112,-45.25
-2668,4112,-44
-2638,4112,-43.75
-2608,4112,-41.35
-2578,4112,-43.7
-2548,4112,-43.95
-2518,4112,-44.75
-2488,4112,-42.5
-2458,4112,-39.7
-2428,4112,-41.6
-2398,4112,-41.05
-2368,4112,-45.2
-2338,4112,-42.15
-2308,4112,-45.25
-2278,4112,-41.95
-2248,4112,-41.1
-2218,4112,-40.75
-2188,4112,-39.65
-2158,4112,-41.35
-2128,4112,-41.85
-2098,4112,-41.6
-2068,4112,-39.6
-2038,4112,-40.55
-2008,4112,-40.2
-1978,4112,-42.6
-1948,4112,-45.5
-1918,4112,-46.6
-1888,4112,-42
-1858,4112,-41.05
-1828,4112,-40.55
-1798,4112,-41.25
-1768,4112,-41.3
-1738,4112,-41.2
-1708,4112,-41.7
-1678,4112,-40.35
-1648,4112,-39.85
-1618,4112,-43.8
-1588,4112,-45.9
-1558,4112,-41.6
-1528,4112,-42.45
-1498,4112,-40.7
-1468,4112,-39.6
-1438,4112,-41.4
-1408,4112,-41.8
-1378,4112,-41.8
-1348,4112,-39.95
-1318,4112,-38.25
-1288,4112,-38.55
-1258,4112,-37.05
-1228,4112,-37.45
-1198,4112,-38.95
-1168,4112,-39.4
-1138,4112,-40.5
-1108,4112,-40.9
-1078,4112,-40.6
-1048,4112,-44.2
-1018,4112,-40.8
-988,4112,-42.05
-958,4112,-39.1
-928,4112,-38.75
-898,4112,-39.85
-868,4112,-43.35
-838,4112,-42.65
-808,4112,-39.95
-778,4112,-41.35
-748,4112,-42.85
-718,4112,-42.8
-688,4112,-42.1
-658,4112,-41.4
-628,4112,-42.7
-598,4112,-40.75
-568,4112,-44.6
-538,4112,-40.3
-508,4112,-40.85
-478,4112,-40.85
-448,4112,-39
-418,4112,-39.05
-388,4112,-40.9
-358,4112,-41.65
-328,4112,-40.55
-298,4112,-38.4
-268,4112,-36
-238,4112,-33
-208,4112,-32
-178,4112,-30.4
-148,4112,-24.75
-118,4112,-17.9
-88,4112,-12.05
-58,4112,-7.85
-28,4112,-5.1
2,4112,-2.35
32,4112,-0.65
62,4112,0.05
92,4112,0.55
122,4112,2.7
152,4112,1.45
182,4112,0.15
212,4112,-0.2
242,4112,-0.5
272,4112,0
302,4112,0.75
332,4112,1.55
362,4112,0.5
392,4112,0.1
422,4112,-0.05
452,4112,-0.45
482,4112,-0.35
512,4112,-0.25
542,4112,-4.2
572,4112,-1.35
602,4112,0
632,4112,-0.5
662,4112,-1.3
692,4112,0
722,4112,0.35
752,4112,0.2
782,4112,0.05
812,4112,-0.9
842,4112,-12.25
872,4112,-1.4
902,4112,-3.75
932,4112,-9.6
962,4112,-10.2
992,4112,-14.15
1022,4112,-13.5
1052,4112,-3.75
1082,4112,0.5
1112,4112,1.15
1142,4112,1.85
1172,4112,2.5
1202,4112,2.8
1232,4112,3.25
1262,4112,3.2
1292,4112,3.7
1322,4112,3.75
1352,4112,4.65
1382,4112,5.15
1412,4112,4.95
1442,4112,4.85
1472,4112,5.6
1502,4112,5.55
1532,4112,5.85
1562,4112,6.2
1592,4112,5.8
1622,4112,5.65
1652,4112,6.25
1682,4112,6.25
1712,4112,5.55
1742,4112,4.7
1772,4112,4.35
1802,4112,4.65
1832,4112,4.5
1862,4112,4.85
1892,4112,4.45
1922,4112,4.65
1952,4112,4.85
1982,4112,4.4
2012,4112,4.5
2042,4112,4.8
2072,4112,7.4
2102,4112,11.15
2132,4112,15.35
2162,4112,17.65
2192,4112,18.5
2222,4112,18.7
2252,4112,18.25
2282,4112,19.2
2312,4112,17.3
2342,4112,15.55
2372,4112,15.65
2402,4112,12.7
2432,4112,12.25
2462,4112,12.95
2492,4112,13.5
2522,4112,15.05
2552,4112,21.65
2582,4112,22.65
2612,4112,17.65
2642,4112,15.05
2672,4112,15.4
2702,4112,13.65
2732,4112,11.7
2762,4112,10.6
2792,4112,10
2822,4112,10.3
2852,4112,9.6
2882,4112,9.05
2912,4112,9.35
2942,4112,9.95
2972,4112,11.25
3002,4112,13.15
3032,4112,16.75
3062,4112,21.25
3092,4112,26.45
3122,4112,30.65
3152,4112,37.2
3182,4112,44.1
3212,4112,43.3
3242,4112,40.8
3272,4112,37.35
3302,4112,33.95
3332,4112,28.7
3362,4112,23.65
3392,4112,18.35
3422,4112,14.05
3452,4112,11.15
3482,4112,7.25
3512,4112,4.7
3542,4112,4.65
3572,4112,4.8
3602,4112,3.7
3632,4112,2.95
3662,4112,2.55
3692,4112,2.45
3722,4112,1.9
3752,4112,2.3
3782,4112,2.05
3812,4112,1.65
3842,4112,1.35
3872,4112,1.4
3902,4112,1.55
3932,4112,1.4
3962,4112,1.2
3992,4112,0.8
4022,4112,0.3
4052,4112,0.2
4082,4112,0.1
4112,4112,0.15
4142,4112,0
4172,4112,-1.5
4202,4112,-0.9
4232,4112,-0.9
4262,4112,-10.1
4292,4112,-31.3
4322,4112,-36.15
4352,4112,-39.15
4382,4112,-39.95
4412,4112,-40.5
4442,4112,-42.35
4472,4112,-43.15
4502,4112,-40
4532,4112,-37.55
4562,4112,-34.35
4592,4112,-30.15
4622,4112,-16.5
4652,4112,-2.55
4682,4112,0
4712,4112,-5.6
4742,4112,-21.25
4772,4112,-30.1
4802,4112,-34.5
4832,4112,-34.15
4862,4112,-32.5
4892,4112,-30.65
4922,4112,-30.95
4952,4112,-15.75
4982,4112,-4.8
5012,4112,-5.55
5042,4112,-5.75
5072,4112,-1.45
5102,4112,-0.5
5132,4112,-0.3
5162,4112,-0.4
5192,4112,-0.1
5222,4112,-0.1
5252,4112,0.05
5282,4112,0.15
5312,4112,0.05
5342,4112,-0.15
5372,4112,-1.35
5402,4112,-4.4
5432,4112,-9.25
5462,4112,-15.55
5492,4112,-23.1
5522,4112,-27.5
5552,4112,-27.5
5582,4112,-25.25
5612,4112,-23.1
5642,4112,-23.85
5672,4112,-25.95
5702,4112,-27.25
5732,4112,-23.85
5762,4112,-19.2
5792,4112,-16.9
5822,4112,-17.15
5852,4112,-18.4
5882,4112,-22.9
5912,4112,-28.4
5942,4112,-29.4
5972,4112,-31
6002,4112,-33.75
6032,4112,-37.9
6062,4112,-38.8
6092,4112,-39.75
6122,4112,-41.7
6152,4112,-40.05
6182,4112,-41.2
6212,4112,-39.7
6242,4112,-41.8
6272,4112,-40.5
6302,4112,-39.35
6332,4112,-39.45
6362,4112,-39.95
6392,4112,-41.45
6422,4112,-41.45
6452,4112,-42.7
6482,4112,-40.8
6512,4112,-41.1
6542,4112,-42.8
6572,4112,-42.75
6602,4112,-42.9
6632,4112,-40.4
6662,4112,-39.7
6692,4112,-41.85
6722,4112,-40.4
6752,4112,-41.3
6782,4112,-44.2
6812,4112,-41.95
6842,4112,-41.3
6872,4112,-42.9
6902,4112,-43.65
6932,4112,-40.6
6962,4112,-40.2
6992,4112,-39.9
7022,4112,-38.8
7052,4112,-39.25
7082,4112,-42.2
7112,4112,-44.75
7142,4112,-42.8
-7168,4142,1.95
-7138,4142,2.65
-7108,4142,2.3
-7078,4142,2
-7048,4142,2.1
-7018,4142,1.15
-6988,4142,1.25
-6958,4142,1.45
-6928,4142,1.45
-6898,4142,1.15
-6868,4142,1.2
-6838,4142,1.45
-6808,4142,1.15
-6778,4142,0.85
-6748,4142,0.8
-6718,4142,0.5
-6688,4142,0.35
-6658,4142,-0.3
-6628,4142,-4.75
-6598,4142,-11.9
-6568,4142,-0.05
-6538,4142,0.05
-6508,4142,1.35
-6478,4142,3.65
-6448,4142,6.95
-6418,4142,7.3
-6388,4142,8.8
-6358,4142,10.5
-6328,4142,11.3
-6298,4142,12.5
-6268,4142,12.85
-6238,4142,11.65
-6208,4142,10.75
-6178,4142,11.05
-6148,4142,11.1
-6118,4142,10.1
-6088,4142,9.65
-6058,4142,9.25
-6028,4142,8.65
-5998,4142,8.7
-5968,4142,7.75
-5938,4142,7.4
-5908,4142,7.75
-5878,4142,8.25
-5848,4142,6.55
-5818,4142,4.35
-5788,4142,3.6
-5758,4142,1.4
-5728,4142,4.2
-5698,4142,1.5
-5668,4142,1.4
-5638,4142,1.4
-5608,4142,1.4
-5578,4142,1.4
-5548,4142,1.1
-5518,4142,0.8
-5488,4142,0.65
-5458,4142,0.55
-5428,4142,0.45
-5398,4142,0.3
-5368,4142,0.05
-5338,4142,-1.1
-5308,4142,-3.65
-5278,4142,-7.6
-5248,4142,-11.9
-5218,4142,-15.2
-5188,4142,-16.95
-5158,4142,-21.1
-5128,4142,-27.6
-5098,4142,-25.3
-5068,4142,-19.35
-5038,4142,-15.15
-5008,4142,-14.35
-4978,4142,-9.7
-4948,4142,-2.7
-4918,4142,-0.45
-4888,4142,-1.15
-4858,4142,-0.4
-4828,4142,0.1
-4798,4142,0.4
-4768,4142,0.3
-4738,4142,0.15
-4708,4142,0.05
-4678,4142,0.1
-4648,4142,0.25
-4618,4142,0.45
-4588,4142,1
-4558,4142,1.85
-4528,4142,3.15
-4498,4142,5.3
-4468,4142,4.15
-4438,4142,2.4
-4408,4142,1.6
-4378,4142,0.9
-4348,4142,0.3
-4318,4142,0.05
-4288,4142,-0.1
-4258,4142,-0.05
-4228,4142,-5.9
-4198,4142,-25.3
-4168,4142,-34.3
-4138,4142,-38.45
-4108,4142,-39
-4078,4142,-42.65
-4048,4142,-44
-4018,4142,-43.4
-3988,4142,-43.3
-3958,4142,-42.1
-3928,4142,-44.65
-3898,4142,-46.05
-3868,4142,-45.05
-3838,4142,-45.85
-3808,4142,-44
-3778,4142,-45.3
-3748,4142,-42.65
-3718,4142,-41.4
-3688,4142,-42.25
-3658,4142,-43.5
-3628,4142,-42.6
-3598,4142,-41.3
-3568,4142,-44.35
-3538,4142,-44.25
-3508,4142,-42.25
-3478,4142,-42.8
-3448,4142,-44.3
-3418,4142,-41.15
-3388,4142,-39.3
-3358,4142,-40.1
-3328,4142,-39.85
-3298,4142,-38
-3268,4142,-37.95
-3238,4142,-35.05
-3208,4142,-34.2
-3178,4142,-31.65
-3148,4142,-32.5
-3118,4142,-31.5
-3088,4142,-33.8
-3058,4142,-33.65
-3028,4142,-32.6
-2998,4142,-34.6
-2968,4142,-34.2
-2938,4142,-33
-2908,4142,-33.9
-2878,4142,-35.5
-2848,4142,-39.15
-2818,4142,-39.75
-2788,4142,-41.05
-2758,4142,-41.8
-2728,4142,-41.05
-2698,4142,-44.9
-2668,4142,-42.6
-2638,4142,-44.95
-2608,4142,-41.55
-2578,4142,-42.3
-2548,4142,-40.1
-2518,4142,-42.15
-2488,4142,-42.75
-2458,4142,-42.4
-2428,4142,-41.8
-2398,4142,-42.1
-2368,4142,-42.75
-2338,4142,-42.15
-2308,4142,-43.85
-2278,4142,-40.05
-2248,4142,-41
-2218,4142,-38.85
-2188,4142,-40.6
-2158,4142,-42.25
-2128,4142,-39.8
-2098,4142,-41.5
-2068,4142,-40.1
-2038,4142,-40.4
-2008,4142,-39.65
-1978,4142,-43.65
